"url","title","meta_description","canonical","jsonld_types","ad_slots","affiliate_links","videos"
"https://www.paulcee.co.uk/blog/?treasure-hunting-with-the-ctx3030","Treasure hunting with the CTX3030 - Blog","metal detecting on cleethorpes beach","https://www.paulcee.co.uk/blog/?treasure-hunting-with-the-ctx3030","BlogPosting BreadcrumbList","","",""
"https://www.paulcee.co.uk/blog/?ctx-3030-beach-metal-detecting","ctx 3030 beach metal detecting uk - Blog","metal detecting uk, minelab ctx 3030, treasure hunting uk","https://www.paulcee.co.uk/blog/?ctx-3030-beach-metal-detecting","BlogPosting BreadcrumbList","","","kP7iD6LW3oI"
"https://www.paulcee.co.uk/blog/?beach-metal-detecting-gold-and-silver-rings","Bournemouth beach Gold and silver rings - Blog","metal detecting bournemouth beach, you can find gold and silver with a metal detector, using the minelab CTX 3030 ","https://www.paulcee.co.uk/blog/?beach-metal-detecting-gold-and-silver-rings","BlogPosting BreadcrumbList","","http://bit.ly/2VcUX0q","dtvHEqKLIOk"
"https://www.paulcee.co.uk/blog/?ring-recovery-bournemouth-beach-detecting","Ring Recovery Bournemouth beach Detecting - Blog","ring finder in bournemouth","https://www.paulcee.co.uk/blog/?ring-recovery-bournemouth-beach-detecting","BlogPosting BreadcrumbList","","","X8b27CCjuFQ"
"https://www.paulcee.co.uk/blog/?ctx3030-17inch-coil-deep-coins-wetsand-metal-detecting","ctx3030 17 inch coil Depth - Blog","minelab ctx 3030 depth is it really a deep metal detector","https://www.paulcee.co.uk/blog/?ctx3030-17inch-coil-deep-coins-wetsand-metal-detecting","BlogPosting BreadcrumbList","","","WYuEwP8RTYE"
"https://www.paulcee.co.uk/blog/?beach-detecting-lincolnshire","beach metal detecting lincolnshire - Blog","beach metal detecting lincolnshire in cleethorpes with a minelab ctx 3030","https://www.paulcee.co.uk/blog/?beach-detecting-lincolnshire","BlogPosting BreadcrumbList","","","9R-FbTuyc2U"
"https://www.paulcee.co.uk/blog/?ctx3030-is-a-deep-searching-detector","CTX3030 is a deep searching detector - Blog","Beach metal Detecting uk, minelab ctx 3030 metal detector, ctx 3030 program for beach","https://www.paulcee.co.uk/blog/?ctx3030-is-a-deep-searching-detector","BlogPosting BreadcrumbList","","","q9KCE5MA3Ek"
"https://www.paulcee.co.uk/blog/?brigg-and-barton-bike-night-2017","Brigg and Barton bike night - Blog","bike nights in lincolnshire can involve 1000s on bikers and motorbikes from every genre, racing bikes classic bikes and custom bikes","https://www.paulcee.co.uk/blog/?brigg-and-barton-bike-night-2017","BlogPosting BreadcrumbList","","","DH0KaM1Udwg"
"https://www.paulcee.co.uk/blog/?skegness-beach-metal-detecting","Skegness Beach Metal Detecting - Blog","skegness beach metal detecting, minelab CTX 3030 and XP Deus","https://www.paulcee.co.uk/blog/?skegness-beach-metal-detecting","BlogPosting BreadcrumbList","","","2KS7Kgcq-Yg"
"https://www.paulcee.co.uk/blog/?garrett-seahunter-mkii-beach-metal-detecting","Garrett Seahunter MKII beach metal detecting - Blog","Garrett Seahunter Mk2 beach metal detecting in the uk","https://www.paulcee.co.uk/blog/?garrett-seahunter-mkii-beach-metal-detecting","BlogPosting BreadcrumbList","","","OvQ1MF8Jk6s"
"https://www.paulcee.co.uk/blog/?ctx3030-17inch-coil-gold-and-coins-on-the-beach-metal-detecting","minelab ctx3030 17inch coil beach detecting - Blog","minelab ctx 3030 beach metal detecting gold","https://www.paulcee.co.uk/blog/?ctx3030-17inch-coil-gold-and-coins-on-the-beach-metal-detecting","BlogPosting BreadcrumbList","","https://www.crawfordsmd.com/?tracking=fa202437c9","eLfAvHVpVuo"
"https://www.paulcee.co.uk/blog/?metal-detecting-beaches-the-true-reality","metal detecting beaches the true reality - Blog","the true reality of beach metal detecting, is it really all gold and lots of money","https://www.paulcee.co.uk/blog/?metal-detecting-beaches-the-true-reality","BlogPosting BreadcrumbList","","","FbX1Yw33dFE"
"https://www.paulcee.co.uk/blog/?mobile-phone-from-the-beach-metal-detecting","Mobile phone found beach metal detecting - Blog","found metal detecting uk minelab ctx 3030 and garrett seahunter mk2","https://www.paulcee.co.uk/blog/?mobile-phone-from-the-beach-metal-detecting","BlogPosting BreadcrumbList","","http://bit.ly/2VcUX0q","67XcxLME1H8"
